# Simulated Mandible data file for batch processing
# timestamp: 2021-05-20 08:20:46
# DCF
# ------------------------

"Prothorax.width","Mandible.length"
1326.08740950962,629.165636925188
1245.85698096637,476.809193716
1244.66529550449,542.398846335214
1154.77571191571,452.014933184138
1274.55744551363,453.300653523817
1436.04641948312,567.808426486727
1165.6229038886,377.813100204569
1378.63999335884,498.437282973463
1247.11344739407,592.976511512672
1343.81627665835,477.611966007466
1331.08829292831,544.260515038518
1264.91889571666,455.629670275967
1299.92706040976,473.046538586573
1277.53502472377,430.634108274699
1264.40298165332,472.927935339118
1222.29944744743,518.085787856913
1290.49950059431,434.31948866254
1335.56137616046,455.798936670885
1377.28535018184,483.120170279452
1014.25196667268,430.704855932062
1224.69977798467,502.077076048181
1429.36449317278,467.335819616655
1333.70931012156,486.063176540156
1295.67458740428,503.968023092001
1157.33976252585,366.564742215116
1210.73180508519,605.728838639224
1383.27340659082,461.691502938479
1378.84028560104,437.52041902438
1159.58936684482,480.918649108038
1171.7093844071,425.686378308242
1221.48528740993,537.23944092123
1239.10084340248,524.674290603574
1201.40166283989,496.785054844104
1323.59498825536,443.32178612629
1219.33627773629,387.329817939464
1291.45647330532,540.146447588946
1241.3587138015,435.499747051521
1274.20301085971,373.297626632374
1271.0692988598,495.360312551072
1227.68159848679,548.368898153688
1384.05789793715,472.913403858448
1205.68367375842,571.440646857891
1303.14531445461,482.632450010436
1341.74595248889,542.180958139263
1228.46563947439,520.20880264959
1227.19366256046,547.544412715458
1294.07806272134,449.694072007101
1145.93434471066,418.883151884573
1203.57125203962,463.025775896977
1262.61428735298,449.912002937681
1317.87887833789,509.145907096467
1153.17585706791,511.288119920618
1078.87769697563,500.854209481496
1239.31533011672,534.534543744024
1292.66605276043,498.278594190456
1194.24107127113,482.0474896714
1208.16083477049,480.038037152091
1191.26472736988,590.460735657811
1198.58664427829,390.62489783314
1493.74252190095,438.275118246466
1291.31671231302,402.274009980045
1271.93701277969,485.797292142395
1308.43710735348,535.060271366261
1145.99575006805,560.486655871109
1157.76850043287,580.086187128674
1270.60166753295,457.349599747136
1280.57441157097,597.048240018605
1294.69777503512,536.179937763419
1227.19049021336,590.588281100089
1162.05142065757,449.188139460979
1256.66533941457,463.392920001369
1332.41092049465,539.729632987085
1266.51411768201,374.004034497561
1341.72616299014,593.51976321994
1285.72962340645,567.027051528765
1278.95124592642,395.954190390263
1248.41454030717,459.437748345597
1262.62690503955,453.806229725398
1285.21215862964,547.439397856647
1146.92503845523,538.652929086583
1225.37224649012,455.372814516663
1352.43982275267,346.76244080563
