# Simulated Mandible data file for batch processing
# timestamp: 2021-05-20 08:20:46
# DCF
# ------------------------

"Prothorax.width","Mandible.length"
1286.42288689777,573.020031536858
1259.37547400262,570.990516353827
1143.40175179104,533.91187317294
1083.09814161752,446.760522574202
1299.18626717167,464.842698517028
1464.37064462183,506.706187139783
1202.16057024659,483.251148272206
1271.95328260358,474.607857139589
1216.44013938532,467.705771305625
1222.77164389756,414.037523001149
1236.85521850553,418.463189197899
1199.38022734597,465.622341034174
1067.71704648598,506.16017077446
1287.26243135406,572.126929084409
1145.63633074835,545.59234086602
1205.27193489826,475.390009171142
1232.0430048112,553.5340004368
1253.27576362033,396.756730954369
1271.67214345633,499.327007654702
1192.01941772899,565.08145867144
1209.00538204534,428.886112642179
1213.86233694019,439.251274050276
1260.10736279762,391.404032510853
1256.18580603085,447.134051647276
1213.58230986003,508.815670651052
1288.76120107482,425.984325879669
1296.95896504692,470.464449633697
1177.20492834823,439.653243452264
1329.79990740191,466.521291611657
1334.52093302724,534.196881310181
1376.6490743624,481.343777556397
1164.72908956741,469.466324772141
1327.05231719256,466.766548315384
1291.60237534082,595.896180367662
1304.23375690902,380.780722249294
1253.79564041021,468.940015157225
1268.92915539376,394.456009544268
1237.23330539415,400.159943598856
1060.1770296357,548.225216384942
1247.69313998584,507.252927433843
1273.26562106391,493.27899719563
1303.90467548957,558.40974725764
1334.70199968449,405.304349130236
1302.95060034878,417.586442879605
1227.87762234441,561.121390599499
1375.94958388507,450.031677703259
1259.21542355145,381.399566770581
1253.51879873484,496.282093730186
1301.10913601858,525.559657083463
1321.77420401345,418.628841522261
1116.35122469011,446.416211571557
1279.86256123884,524.056557029534
1240.66339410961,429.589764414762
1392.4805745179,492.702703803098
1172.89858739228,390.310673003146
1388.61519744426,424.208490363725
1359.40676973622,459.361122319955
1297.47471182297,516.851722569502
1306.84606503969,535.149227768306
1223.60089894101,428.503451331776
1293.83750620509,352.415749883271
1379.13447266225,558.177237232993
1366.32951710969,513.244138966561
1221.71106817505,366.471556864019
1178.33145047792,612.851738179565
1289.1450729032,524.715209459033
1280.46245710271,465.025299773293
1321.99019427669,605.4012819201
1136.50284296765,460.454261604587
1387.26116718715,341.38612610236
1121.51878733438,444.32657878085
1262.91372526105,408.556505405808
1350.12983747793,518.797486380349
1164.28399254645,527.336051162396
1195.95254834267,527.943634408137
1292.24821733706,379.077142374754
1289.50734446475,511.216642860767
1259.90460163105,435.213465417282
1387.60085613105,545.27097970036
1189.21191130436,511.610986576232
1226.48355523048,499.00898026757
1328.94713299055,620.377273215179
1154.97663052368,477.958391539748
1392.47482152678,418.335988122899
1237.53752969757,404.136221535077
1385.3024620119,586.115969186564
1290.70972892981,515.752940322711
1209.80209797896,424.077202064299
1269.14611019911,408.158672631058
1453.06062700533,474.686060392594
1367.57917296911,495.382928123245
1276.26596313766,395.160976182336
1104.4788910557,596.344961715284
1186.66630504807,520.707579981747
1329.71049804332,485.663995065693
1168.66623356602,497.504402965884
1230.82969471624,517.284320705693
1176.2419498395,460.982000765848
1155.8792887242,519.231701398113
1154.83329648608,527.831793856358
1440.59452525616,482.211390255413
1340.05392704909,414.987939636811
1247.73010726142,554.159012231961
1305.56364424301,526.381258360296
1364.5398421641,442.604496394197
1256.38876918333,414.564479792021
1346.62164226972,389.044943824685
1170.66106669984,505.517952280563
1333.91666440638,508.851806061103
1241.67959732946,484.971346813204
1139.7767688031,498.637759385249
1438.14617282722,430.676776990172
1205.14052455437,506.591246189237
1211.46589752221,503.427524986678
1463.48618532526,479.662995440893
1171.61895648814,565.085583905908
1270.17096740978,501.878081423274
1301.93250617269,452.300705347979
1258.37485018558,350.243192853468
1162.03231461974,577.125968367484
1150.57674743753,591.846803934445
1350.98463594925,428.679714682683
1245.02705531819,545.65540330023
1362.94619461577,400.636203912805
1372.07212732221,457.43201837881
1378.9791731349,533.614917400329
1240.82571564628,509.940529500112
1414.93353297974,479.058823748411
1257.17676507654,409.304973882002
1340.21794265275,402.001843532482
1284.66203833521,494.131680668238
1259.52434691386,513.234667540272
1055.85150195662,437.035764210037
1313.27729114734,518.263651395881
1306.01045103536,431.136379538747
1280.03786437585,523.882724523982
1313.91633932403,497.177222405376
1367.91072876887,448.634939458979
1257.5743424817,426.645594987176
1272.51248776992,541.587338521616
1253.09905707495,405.33145688627
1328.24492464878,532.190828602551
1324.92294459219,468.211431842291
1234.82751049438,382.737614625233
1363.83350313633,520.471191145789
1229.99750615161,496.174432979366
1271.61985874256,433.181860043751
1322.02754138119,424.912929439284
1199.82115138148,429.28342714604
1469.9679997014,588.100482505698
1317.84428051849,498.497800896202
1141.0009224428,439.319934386382
1290.36968935018,456.855490561394
1294.65110020223,586.363950492982
1127.93494087535,586.874704783784
1283.4170794846,501.45332990697
1201.75624592118,557.596454118413
1363.32822030918,458.151678358011
1183.90553052572,395.171167537583
1145.89651390658,469.29632043552
1380.13771095408,543.861951152658
1233.06027323461,366.128425213618
1276.34148707802,393.475032348146
1266.1829602556,515.495773336676
1414.09521037032,458.865530444036
1252.26227745331,488.770897509683
1232.12517896156,560.788772256043
1463.50947900779,545.859771196744
1310.72448662902,495.468305588742
1341.40134228037,506.951032847585
1256.57751454157,443.854920818454
1039.51721643287,399.869341748864
1318.31069696303,586.806048005501
1201.15241453419,538.388006652022
1125.61801546923,456.405533201685
1212.02067631102,374.77782473034
1320.42295899663,528.768263449138
1310.9880853756,460.60180714069
1293.50967427225,487.100138244809
1237.36023458864,427.39330606055
1311.40416761849,493.720126247564
1319.97825146811,421.191108659294
1255.20217648473,407.784010772767
1199.60813809327,415.5042886014
1342.71913497812,498.897889658216
1206.24861271733,448.775709255357
1226.86355347603,554.711305727092
1171.46728080164,481.451776600669
1199.38500906773,465.425483842285
1252.18214879773,637.677483692333
1201.59254691371,539.776743285152
1345.89715004543,425.55981938058
