# Simulated Mandible data file for batch processing
# timestamp: 2021-05-20 08:20:46
# DCF
# ------------------------

"Prothorax.width","Mandible.length"
1380.28514055371,619.867199109637
1176.82512529135,452.509285361651
1271.63051664557,396.252919687535
1340.95411353995,449.799891719058
1298.08792649721,474.685536629717
1312.87299391387,497.178506157782
1249.65144968744,532.671118083297
1229.46261903755,556.655597051248
1233.25800639572,609.222996791493
1262.2236615627,416.887006310161
1265.25479104726,493.150804365326
1236.84989787825,478.111949475772
1242.99305333224,540.980645802495
1231.1388112802,468.227654704274
1297.23662555712,445.706932211934
1247.91630473923,540.310248425518
1293.67841687706,450.771661077895
1313.22780096531,487.847422505909
1313.7020990305,520.439832131873
1344.97981928934,520.57616441814
1170.49498408667,517.218302133919
1394.34499034942,376.854827967575
1214.49995014307,325.360661036288
1251.27502160327,419.431692710696
1265.51556167338,506.939422151717
1267.39468576048,379.643042896586
1290.16937522403,440.149452741765
1300.62442974648,513.177410459054
1228.35054189605,489.385313570409
1087.50753796643,361.884439413891
1402.02623277386,565.76573683993
1168.9224384852,517.510268004706
1155.84506430575,483.330516949089
1203.75415060836,416.844342825571
1268.60732523536,471.207016842023
1354.22647236857,626.04359303095
1368.3217781692,454.919410611574
1260.73539080476,433.605195027399
1216.56441659699,441.676416760445
1378.70806356091,464.833723095434
1269.35838757849,424.891705275013
1142.35751249327,462.464661970022
1361.02703755378,403.263287213406
1312.46730577243,476.444201908684
1274.85189962384,477.830413888502
1301.89600591843,483.733312360883
1249.80698273408,557.884262819979
1327.57778244402,397.643815300753
1268.32778391221,591.560572217802
1196.17040262265,467.38795190253
1223.93148472359,571.09414588131
1271.90987194223,413.556072498848
1312.70869733245,600.295555741713
1279.68021174688,532.313713987975
1218.74030436602,532.800416974762
1365.06030416323,545.176861237836
1307.77047987698,583.31123803619
1292.22456139675,441.48078391328
1098.62596408994,490.840301978009
1329.63397192328,432.100331233288
1211.10423745188,419.261376572622
1275.81522599287,514.226267451792
1318.89197143022,399.320962413977
1402.20541076969,572.24132779459
1279.11142228208,541.275114554478
1398.07743231309,441.763493438477
1293.76538824718,387.289798980928
1238.80904091419,522.16596370428
1231.77919437361,411.26134559781
1236.13269296584,453.230674064756
1329.84578148199,473.004439681342
1446.67706800502,454.64742753552
1322.65989894383,530.589534725981
1399.21797499658,545.588755266055
1203.27621034124,393.119906528103
1252.90662587794,451.777880339171
1228.65811967072,425.164246301632
1193.25944262286,461.708427749645
1274.27940498238,522.905143858895
1335.62458296845,393.7066931163
1338.64424304212,405.705780443361
1258.22967226695,458.209121166365
1130.44641749401,525.875009835595
1398.59864516502,547.526206854051
1345.55020401894,448.963144149257
1251.79743239915,480.595055603742
1236.64018842255,518.604420041135
1272.52508508309,334.463830677795
1211.69722268584,483.154913302414
1216.90012354286,479.120419042836
1382.31213243179,521.831218036975
1239.77821507917,518.772501444207
1207.16972306216,488.340032243506
1248.95652393997,577.005921038557
1314.96963838157,494.134671782314
1224.97543922657,450.844380652199
1194.63343620495,375.784734163749
1251.46678310669,448.357710424561
1215.86518252413,456.646596602986
1416.91905162715,574.97705056308
1346.12957215005,350.931467563248
1309.37279364542,483.51045921147
1230.48360864741,455.861600143517
1190.23901284583,540.26699575778
1336.54901695913,515.728499541204
1219.56524493951,551.77633632172
1249.98607391265,451.275557745079
1368.84856412337,514.259593685159
1131.26336211856,424.765040777201
1156.76080819447,466.091708652385
1285.13588932909,494.861793962607
1376.9450486252,460.28588457184
1137.58209666328,564.01403338064
1376.51189188933,532.784070682301
1340.72962828861,454.710602368395
1323.96234537417,460.622707532194
1191.80584594101,465.696591461574
1157.59711564987,416.622135597413
1388.37450053662,466.049474640152
1314.54856264216,498.365914810174
1273.49768418501,424.479132658632
1138.05696356014,506.383273493987
1169.11253093909,518.600783703891
1122.35990141153,413.404629122785
1286.96304464926,500.797523734056
1280.80311032365,452.05157461377
1268.63995838207,508.76774253016
1348.24624389292,351.40504605987
1250.52545969253,461.016180058969
1296.275515748,542.096486481278
1410.36178191263,419.508310577245
1237.00341492515,354.639731758772
1269.30955924827,543.899232450977
1267.91333560928,462.297480423156
1294.73444655649,543.391215000335
1394.53197969162,658.439909678701
1254.5875450518,502.020212922732
1182.65290577734,432.847140392098
1294.97884720453,418.740408265723
1138.46329451328,520.953013452816
1397.55718030345,527.607778955316
1269.21306851332,625.104578042967
1263.815790215,546.794128588017
1347.37294849084,401.673560332141
1324.48908744727,436.124339451833
1228.10029867473,491.158800546875
1372.06190754659,578.925915436098
1212.62799847951,404.625953480581
1311.97419691194,423.43762630163
1191.42946109637,490.367391024994
1314.70599752156,487.268625898519
1232.09383620833,403.266033917784
1305.49052458376,418.574779876795
1375.30950308654,548.68627162397
1177.91045600778,540.947304682945
1206.13523202346,404.858652319745
1362.57748126254,510.352285903234
1512.09817092108,458.211022244327
1237.02709551016,468.616853828484
1171.82495378203,445.904457233382
1338.26331789236,441.659565314091
1234.19946781245,432.467787112659
1316.14773646336,459.446599551325
1406.81185887568,540.109572667511
1424.79399474698,427.288623989398
1306.92153084028,556.900132932995
1092.88338843967,590.120538762315
1299.7650362348,529.393527942697
1211.63917289328,440.898768830837
1233.60339636817,441.577972683135
1303.41005394196,503.145844408316
1166.36529748824,509.326248008318
1449.60464445005,511.182165220592
1264.26003215903,551.429594069343
1281.60773865747,438.107897292894
1319.01707741211,443.715450874879
1281.55029480592,533.736133874511
1126.03546522776,653.796007031166
1228.8277829573,510.041093996142
1311.89226470432,448.907859122332
1278.37735255634,456.301938075862
1225.42973190616,552.251109053664
1251.79905849098,487.899268130272
1171.93339460382,473.438568975036
1225.78473790693,434.032458822635
1395.2290756609,377.776653297063
1241.65521884055,430.010927936933
1215.28759005241,399.746941853136
1232.89374221885,573.182052557477
1270.45918883103,514.322604350367
1267.94823500272,516.397221391823
1250.70801896802,459.389985132909
